First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Kristina,Taylor,Murphy-Davila,41692 Jacqueline Crossing Suite 004,Conradfort,Maine,75794,Forward play hour order ten end type statement anyone from present project state.,Maintenance Plan,02-01-2025,95,Frequent,"Chiropractor, with interest in property management","2024-10-08, 2022-07-03 - 2025-01-02","Chiropractor, with interest in property management. Engaged via Responded, Frequent frequency. Outcome: Requested Info. Purchased: 95 units of Maintenance Plan on 2024-10-08.",Responded,Frequent,Requested Info
Kristen,Cuevas,"Schneider, Santiago and Smith",0218 Zachary Estates Suite 375,Hollyton,Arizona,17269,Bill rise purpose laugh we hand.,Cleaning,30-01-2025,26,Frequent,"Medical technical officer, with interest in property management","2025-01-18, 2023-12-28 - 2025-01-30","Medical technical officer, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Requested Info. Purchased: 26 units of Cleaning on 2025-01-18.",Called,Frequent,Requested Info
Kathryn,Little,Powell and Sons,003 Hoover Crest Suite 705,Port Dannyview,Vermont,25454,Second left current personal order despite great.,Maintenance Plan,25-01-2025,92,One-time,"Secretary/administrator, with interest in property management","2024-06-06, 2023-12-30 - 2025-01-25","Secretary/administrator, with interest in property management. Engaged via Followed Up, One-time frequency. Outcome: Scheduled Appointment. Purchased: 92 units of Maintenance Plan on 2024-06-06.",Followed Up,One-time,Scheduled Appointment
Levi,Lopez,"Turner, Cummings and Reyes",815 Bright Bypass,Jennifermouth,Wyoming,59708,Newspaper base others all third research.,Inspection,29-05-2024,33,Occasional,"Secretary/administrator, with interest in property management","2024-01-13, 2023-05-11 - 2024-05-29","Secretary/administrator, with interest in property management. Engaged via Called, Occasional frequency. Outcome: Requested Info. Purchased: 33 units of Inspection on 2024-01-13.",Called,Occasional,Requested Info
Nicholas,Roberson,"Allison, Lyons and Phillips",46506 Soto Junction Suite 331,Carlsonland,Iowa,65890,Include must great second team heavy over coach well result fight better.,Rental Package,19-12-2024,45,Occasional,"Diplomatic Services operational officer, with interest in property management","2024-12-16, 2024-10-22 - 2024-12-19","Diplomatic Services operational officer, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Signed Up. Purchased: 45 units of Rental Package on 2024-12-16.",Emailed,Occasional,Signed Up
Amy,Benson,"Fischer, White and Lucas",9594 Harper Island,New Jessicatown,North Dakota,32686,Agree whom position service during feel coach response.,Maintenance Plan,29-08-2024,65,Occasional,"Retail buyer, with interest in property management","2023-10-02, 2023-04-07 - 2024-08-29","Retail buyer, with interest in property management. Engaged via Not Answered, Occasional frequency. Outcome: Signed Up. Purchased: 65 units of Maintenance Plan on 2023-10-02.",Not Answered,Occasional,Signed Up
Brittany,Clayton,Long Inc,78636 Jake Hills,West Jimmy,New Mexico,74602,Gun eat early use network near Mr.,Listing,05-01-2025,70,One-time,"Accountant, chartered public finance, with interest in property management","2024-10-28, 2023-01-23 - 2025-01-05","Accountant, chartered public finance, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Requested Info. Purchased: 70 units of Listing on 2024-10-28.",Emailed,One-time,Requested Info
Andrea,Davis,"Young, Malone and Parker",3497 Oconnor Village,Port Philliptown,Hawaii,56841,Guess speech special commercial responsibility note.,Maintenance Plan,12-03-2025,40,Frequent,"Horticulturist, commercial, with interest in property management","2024-12-02, 2024-09-20 - 2025-03-12","Horticulturist, commercial, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 40 units of Maintenance Plan on 2024-12-02.",Not Answered,Frequent,Scheduled Appointment
Miranda,Maddox,Weiss LLC,8493 Gonzalez Plain,Westview,Montana,33101,Either media hundred science inside recognize test sound ask nor culture.,Inspection,15-04-2025,51,Occasional,"Prison officer, with interest in property management","2025-03-29, 2023-02-14 - 2025-04-15","Prison officer, with interest in property management. Engaged via Meeting Set Up, Occasional frequency. Outcome: Pending Decision. Purchased: 51 units of Inspection on 2025-03-29.",Meeting Set Up,Occasional,Pending Decision
Adam,Warner,"Myers, Blankenship and Johnson",6288 Jones Spring,Kellyhaven,North Dakota,36527,Product as bar human admit west public like group.,Cleaning,01-06-2024,52,Frequent,"Administrator, local government, with interest in property management","2024-03-27, 2022-07-01 - 2024-06-01","Administrator, local government, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Pending Decision. Purchased: 52 units of Cleaning on 2024-03-27.",Not Answered,Frequent,Pending Decision
Craig,Young,Calhoun Ltd,18716 Amanda Rue,Kimfurt,Texas,42570,Build first language third wish agree recognize team create.,Inspection,26-10-2024,39,Occasional,"Doctor, general practice, with interest in property management","2024-04-22, 2022-09-26 - 2024-10-26","Doctor, general practice, with interest in property management. Engaged via Emailed, Occasional frequency. Outcome: Requested Info. Purchased: 39 units of Inspection on 2024-04-22.",Emailed,Occasional,Requested Info
Judy,Carter,Myers PLC,6355 Rebecca Underpass,Matthewbury,New Hampshire,23649,Baby executive particularly light space themselves.,Listing,17-04-2025,92,Frequent,"Engineer, materials, with interest in property management","2024-06-21, 2024-04-22 - 2025-04-17","Engineer, materials, with interest in property management. Engaged via Responded, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 92 units of Listing on 2024-06-21.",Responded,Frequent,Scheduled Appointment
Rhonda,Oconnell,Campbell LLC,178 Wallace Forge Suite 215,Jeremymouth,Alaska,28284,Building collection west bring since relationship maybe husband wait lead concern.,Listing,18-12-2024,3,Frequent,"Structural engineer, with interest in property management","2024-09-18, 2022-05-21 - 2024-12-18","Structural engineer, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Pending Decision. Purchased: 3 units of Listing on 2024-09-18.",Not Answered,Frequent,Pending Decision
Daisy,Martin,Lopez-Hernandez,750 Philip Isle Suite 105,Port Austinbury,Pennsylvania,14348,Imagine nice window smile produce body with happen difficult.,Listing,21-02-2025,7,Occasional,"Surveyor, mining, with interest in property management","2024-06-30, 2022-11-28 - 2025-02-21","Surveyor, mining, with interest in property management. Engaged via Called, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 7 units of Listing on 2024-06-30.",Called,Occasional,Scheduled Appointment
Ashley,Abbott,Griffith Group,59352 Sara Landing,South Amy,Colorado,87886,Television health message environment natural economic type become which technology.,Listing,05-02-2025,85,Frequent,"Broadcast engineer, with interest in property management","2023-11-14, 2023-01-30 - 2025-02-05","Broadcast engineer, with interest in property management. Engaged via Not Answered, Frequent frequency. Outcome: Requested Info. Purchased: 85 units of Listing on 2023-11-14.",Not Answered,Frequent,Requested Info
Keith,Shannon,"Steele, Nielsen and Dean",07261 Nguyen Flats,Walterstad,Indiana,47282,Hope example skill raise page former not.,Inspection,06-04-2025,88,Occasional,"Tree surgeon, with interest in property management","2024-07-09, 2022-12-28 - 2025-04-06","Tree surgeon, with interest in property management. Engaged via Not Answered, Occasional frequency. Outcome: Signed Up. Purchased: 88 units of Inspection on 2024-07-09.",Not Answered,Occasional,Signed Up
Shelly,Pace,Williams Inc,6740 Smith Gateway,Thomasberg,Delaware,68964,Onto sit management student help war data any lay first.,Cleaning,16-06-2024,32,Frequent,"Engineer, aeronautical, with interest in property management","2024-01-14, 2022-08-20 - 2024-06-16","Engineer, aeronautical, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Signed Up. Purchased: 32 units of Cleaning on 2024-01-14.",Emailed,Frequent,Signed Up
Diana,Smith,Flores PLC,72977 Black Rue,Beverlyfurt,Florida,18834,Follow behavior now summer onto marriage life teach know whatever customer.,Rental Package,09-10-2023,64,One-time,"Science writer, with interest in property management","2023-07-15, 2022-05-25 - 2023-10-09","Science writer, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Pending Decision. Purchased: 64 units of Rental Package on 2023-07-15.",Emailed,One-time,Pending Decision
Nathan,Hicks,"Hawkins, Logan and Boyd",6161 Hopkins Glens,New Jonathan,Maryland,67429,Grow available must morning war others shake thus country.,Cleaning,19-02-2025,48,One-time,"Estate manager/land agent, with interest in property management","2023-12-13, 2023-04-23 - 2025-02-19","Estate manager/land agent, with interest in property management. Engaged via Meeting Set Up, One-time frequency. Outcome: Not Interested. Purchased: 48 units of Cleaning on 2023-12-13.",Meeting Set Up,One-time,Not Interested
Austin,Lara,Morris-Brown,94851 Castro Trace,Lake Williamfurt,Illinois,93207,Of prepare work career stay north positive run better.,Inspection,13-04-2025,32,One-time,"Editor, commissioning, with interest in property management","2024-02-14, 2022-06-12 - 2025-04-13","Editor, commissioning, with interest in property management. Engaged via Followed Up, One-time frequency. Outcome: Not Interested. Purchased: 32 units of Inspection on 2024-02-14.",Followed Up,One-time,Not Interested
Jacqueline,West,Fernandez-Horton,66738 Sherman Plaza,Wattsborough,South Carolina,90757,Material focus bag voice summer Republican quite start dark.,Cleaning,14-04-2025,36,Occasional,"Television production assistant, with interest in property management","2025-04-14, 2025-02-10 - 2025-04-14","Television production assistant, with interest in property management. Engaged via Followed Up, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 36 units of Cleaning on 2025-04-14.",Followed Up,Occasional,Scheduled Appointment
Michael,Krause,Golden Group,84307 Manuel Park,North Daltonchester,New Jersey,35092,Might dream more defense away research.,Inspection,08-06-2024,23,Frequent,"Senior tax professional/tax inspector, with interest in property management","2023-09-02, 2023-01-09 - 2024-06-08","Senior tax professional/tax inspector, with interest in property management. Engaged via Emailed, Frequent frequency. Outcome: Requested Info. Purchased: 23 units of Inspection on 2023-09-02.",Emailed,Frequent,Requested Info
Kevin,Norton,Evans Group,962 Kimberly Tunnel,New Brendafurt,Illinois,85693,Body realize window start such ok.,Rental Package,22-04-2025,42,One-time,"Medical technical officer, with interest in property management","2025-03-16, 2024-06-20 - 2025-04-22","Medical technical officer, with interest in property management. Engaged via Meeting Set Up, One-time frequency. Outcome: Pending Decision. Purchased: 42 units of Rental Package on 2025-03-16.",Meeting Set Up,One-time,Pending Decision
Johnny,West,Ray and Sons,0467 Benjamin Land Apt. 651,South Martin,Alaska,30444,Do risk organization physical federal among.,Inspection,28-02-2025,37,Frequent,"Herpetologist, with interest in property management","2023-12-27, 2022-08-01 - 2025-02-28","Herpetologist, with interest in property management. Engaged via Called, Frequent frequency. Outcome: Pending Decision. Purchased: 37 units of Inspection on 2023-12-27.",Called,Frequent,Pending Decision
Gina,Brooks,Sosa and Sons,9292 Bailey Pass,East Edward,Wisconsin,84650,Rule she cut bag ask quickly wonder nice from plant.,Cleaning,16-04-2025,28,One-time,"Engineer, electronics, with interest in property management","2025-03-31, 2022-05-13 - 2025-04-16","Engineer, electronics, with interest in property management. Engaged via Emailed, One-time frequency. Outcome: Scheduled Appointment. Purchased: 28 units of Cleaning on 2025-03-31.",Emailed,One-time,Scheduled Appointment
Christine,Anderson,"Green, Holmes and Jarvis",105 Jennings Plaza,Aaronstad,Texas,52480,Rich call foreign suggest while plan.,Inspection,17-02-2025,66,One-time,"Television production assistant, with interest in property management","2024-11-30, 2022-09-30 - 2025-02-17","Television production assistant, with interest in property management. Engaged via Responded, One-time frequency. Outcome: Not Interested. Purchased: 66 units of Inspection on 2024-11-30.",Responded,One-time,Not Interested
Nathaniel,Perez,Edwards Inc,851 Elizabeth Union,Kirkfurt,Arizona,16374,Care student national book area win professional.,Inspection,12-03-2025,33,One-time,"Academic librarian, with interest in property management","2025-01-22, 2022-11-21 - 2025-03-12","Academic librarian, with interest in property management. Engaged via Meeting Set Up, One-time frequency. Outcome: Pending Decision. Purchased: 33 units of Inspection on 2025-01-22.",Meeting Set Up,One-time,Pending Decision
