First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Isaac,Allen,"Hebert, Thomas and Waller",48049 Daniel Rapid Apt. 817,Lake James,South Dakota,78424,Popular increase travel agreement public car what father probably.,Cheese Burst,2024-12-07,3,1 times,"Biochemist, clinical, pizza enthusiast","2024-12-04, 2023-10-12 - 2024-12-07","Biochemist, clinical, pizza enthusiast. Contacted via Online Chat 1 times. Outcome: No Reply. Ordered 3x Cheese Burst on 2024-12-04.",Online Chat,1,No Reply
Heather,Nelson,"Rodriguez, Walker and Maldonado",9364 Karen Ville,Seanshire,North Dakota,84830,Interest stage perhaps member push recent.,Pepperoni,2024-12-14,4,1 times,"Bookseller, pizza enthusiast","2024-06-05, 2023-10-13 - 2024-12-14","Bookseller, pizza enthusiast. Contacted via In-Person 1 times. Outcome: Scheduled Pickup. Ordered 4x Pepperoni on 2024-06-05.",In-Person,1,Scheduled Pickup
Jenna,Ware,Reed Ltd,30909 Farrell Row Apt. 381,Pamelaburgh,Alabama,50745,Animal really theory collection hear more such answer maintain nor piece industry hear.,Margherita,2025-03-29,2,1 times,"Education officer, museum, pizza enthusiast","2025-03-17, 2023-09-28 - 2025-03-29","Education officer, museum, pizza enthusiast. Contacted via Online Chat 1 times. Outcome: Requested Offer. Ordered 2x Margherita on 2025-03-17.",Online Chat,1,Requested Offer
Curtis,Oliver,Manning-Smith,83376 Brenda Ranch,Karenport,Louisiana,23497,Around care think sure bed continue police theory five serve.,Veggie Delight,2025-04-08,2,9 times,"Best boy, pizza enthusiast","2024-06-24, 2023-05-03 - 2025-04-08","Best boy, pizza enthusiast. Contacted via Online Chat 9 times. Outcome: No Reply. Ordered 2x Veggie Delight on 2024-06-24.",Online Chat,9,No Reply
Victor,Sanford,Carpenter PLC,308 Guzman Islands Suite 311,Williamston,Illinois,34792,Lawyer movie week strategy doctor technology fill television feeling them now hotel item power.,Cheese Burst,2024-07-18,2,4 times,"Field trials officer, pizza enthusiast","2024-05-06, 2024-03-29 - 2024-07-18","Field trials officer, pizza enthusiast. Contacted via Online Chat 4 times. Outcome: Requested Offer. Ordered 2x Cheese Burst on 2024-05-06.",Online Chat,4,Requested Offer
Sherri,Gray,Potter PLC,29286 Katherine Pine Suite 603,North Erinburgh,West Virginia,12355,Significant important food style policy forget accept thought able thank spring.,Margherita,2025-04-01,1,1 times,"Teacher, music, pizza enthusiast","2025-03-18, 2023-06-16 - 2025-04-01","Teacher, music, pizza enthusiast. Contacted via Email 1 times. Outcome: Requested Offer. Ordered 1x Margherita on 2025-03-18.",Email,1,Requested Offer
Tyler,Ritter,"Ayala, Roberts and Torres",731 Gina Park Apt. 021,North Randyshire,Illinois,59639,Business painting democratic would campaign others computer it.,Veggie Delight,2024-12-31,5,9 times,"Furniture designer, pizza enthusiast","2024-11-09, 2023-10-07 - 2024-12-31","Furniture designer, pizza enthusiast. Contacted via In-Person 9 times. Outcome: Requested Offer. Ordered 5x Veggie Delight on 2024-11-09.",In-Person,9,Requested Offer
Michael,Smith,Duran-Ortiz,0441 Julie Trafficway Suite 527,Port Sarah,South Carolina,23007,Eye set party him ball and according imagine adult serious.,Cheese Burst,2025-02-23,4,3 times,"Engineer, maintenance (IT), pizza enthusiast","2025-01-10, 2024-05-18 - 2025-02-23","Engineer, maintenance (IT), pizza enthusiast. Contacted via In-Person 3 times. Outcome: Scheduled Pickup. Ordered 4x Cheese Burst on 2025-01-10.",In-Person,3,Scheduled Pickup
Jennifer,Kim,"Grant, Johnson and Frazier",90552 Carpenter Freeway,Karenmouth,New Hampshire,85629,Really tend rule form three area address before provide quite hit social.,Veggie Delight,2025-02-16,3,1 times,"Statistician, pizza enthusiast","2024-11-22, 2023-10-25 - 2025-02-16","Statistician, pizza enthusiast. Contacted via Online Chat 1 times. Outcome: Ordered Again. Ordered 3x Veggie Delight on 2024-11-22.",Online Chat,1,Ordered Again
Tamara,Smith,Howard Ltd,79592 Williams Ville,Alexafort,South Dakota,32100,Day ground financial local pick bar approach wall write product always increase rise.,BBQ Chicken,2024-12-08,3,6 times,"Manufacturing systems engineer, pizza enthusiast","2024-06-15, 2023-06-22 - 2024-12-08","Manufacturing systems engineer, pizza enthusiast. Contacted via Email 6 times. Outcome: Requested Offer. Ordered 3x BBQ Chicken on 2024-06-15.",Email,6,Requested Offer
Roger,Mcclure,"Bryant, Wallace and Mclean",63824 Reeves Hill Apt. 463,Maryfort,Utah,12706,Lose thus as learn miss research interview third help project say my.,Cheese Burst,2025-04-03,2,4 times,"Lobbyist, pizza enthusiast","2024-12-12, 2024-09-05 - 2025-04-03","Lobbyist, pizza enthusiast. Contacted via Email 4 times. Outcome: Pending Response. Ordered 2x Cheese Burst on 2024-12-12.",Email,4,Pending Response
Joseph,Hicks,"Young, Gutierrez and Thomas",31546 Willie Green,Lake Elizabeth,Missouri,91189,Second believe court work explain food nature language huge song hospital.,BBQ Chicken,2025-02-03,2,8 times,"Exhibition designer, pizza enthusiast","2024-11-08, 2023-09-29 - 2025-02-03","Exhibition designer, pizza enthusiast. Contacted via In-Person 8 times. Outcome: Scheduled Pickup. Ordered 2x BBQ Chicken on 2024-11-08.",In-Person,8,Scheduled Pickup
Christie,James,Dominguez-Marshall,13442 Davis Spurs Apt. 321,Orozcohaven,Wisconsin,57118,Artist town cost important thousand arm.,Cheese Burst,2024-12-24,5,3 times,"Biochemist, clinical, pizza enthusiast","2024-10-15, 2023-05-21 - 2024-12-24","Biochemist, clinical, pizza enthusiast. Contacted via Online Chat 3 times. Outcome: Requested Offer. Ordered 5x Cheese Burst on 2024-10-15.",Online Chat,3,Requested Offer
Joseph,Chavez,Moyer Group,6198 Simmons Forest,Davidfurt,Vermont,14872,Plan safe hour possible me school beautiful must require.,Meat Lovers,2024-10-22,5,4 times,"Forensic scientist, pizza enthusiast","2024-09-03, 2023-11-07 - 2024-10-22","Forensic scientist, pizza enthusiast. Contacted via In-Person 4 times. Outcome: Requested Offer. Ordered 5x Meat Lovers on 2024-09-03.",In-Person,4,Requested Offer
Diana,Jones,Hoffman Group,964 Jennifer Ford Suite 213,New Dylanshire,Nevada,61071,Fly computer company moment foot now around film health must.,Veggie Delight,2025-02-21,4,6 times,"Solicitor, Scotland, pizza enthusiast","2025-01-13, 2023-06-30 - 2025-02-21","Solicitor, Scotland, pizza enthusiast. Contacted via Online Chat 6 times. Outcome: Pending Response. Ordered 4x Veggie Delight on 2025-01-13.",Online Chat,6,Pending Response
Debra,Thomas,Jackson-Reyes,366 Beltran Plains Apt. 180,Patrickmouth,Michigan,77577,Different western item nothing least system become whole paper ready lay actually.,Hawaiian,2025-02-10,4,9 times,"Garment/textile technologist, pizza enthusiast","2024-08-03, 2023-10-15 - 2025-02-10","Garment/textile technologist, pizza enthusiast. Contacted via Online Chat 9 times. Outcome: Ordered Again. Ordered 4x Hawaiian on 2024-08-03.",Online Chat,9,Ordered Again
Jill,Pearson,"Garrett, Roberts and Eaton",4749 Montes Port,South Jason,Oregon,43259,Task mouth to size conference discuss soldier full firm reach.,Meat Lovers,2025-03-26,4,2 times,"Drilling engineer, pizza enthusiast","2024-08-21, 2024-01-19 - 2025-03-26","Drilling engineer, pizza enthusiast. Contacted via SMS 2 times. Outcome: No Reply. Ordered 4x Meat Lovers on 2024-08-21.",SMS,2,No Reply
Travis,Douglas,"Miller, Miller and Smith",53978 Sharon Overpass Suite 740,Jamesbury,Louisiana,05212,Hotel personal outside consumer wall away compare speech.,Cheese Burst,2025-02-02,4,8 times,"Doctor, hospital, pizza enthusiast","2025-01-21, 2023-12-31 - 2025-02-02","Doctor, hospital, pizza enthusiast. Contacted via Email 8 times. Outcome: No Reply. Ordered 4x Cheese Burst on 2025-01-21.",Email,8,No Reply
Alisha,Davis,"Andrade, Baker and Smith",3122 Teresa Drive,Lake Davidland,New Mexico,64573,Argue occur explain unit although certain likely product so sure option account.,Margherita,2025-02-13,1,3 times,"Buyer, retail, pizza enthusiast","2025-01-27, 2024-01-06 - 2025-02-13","Buyer, retail, pizza enthusiast. Contacted via Email 3 times. Outcome: Pending Response. Ordered 1x Margherita on 2025-01-27.",Email,3,Pending Response
Rachel,Holland,"Phillips, Gonzalez and Mitchell",790 Sarah Underpass,Lake Angela,Connecticut,53704,Single tax century owner family fine most consider place network.,Veggie Delight,2025-03-30,2,9 times,"Engineer, energy, pizza enthusiast","2025-03-06, 2023-12-01 - 2025-03-30","Engineer, energy, pizza enthusiast. Contacted via Call 9 times. Outcome: Requested Offer. Ordered 2x Veggie Delight on 2025-03-06.",Call,9,Requested Offer
James,Lee,Vasquez-Velasquez,09878 Pamela Meadow,New Scott,Nevada,48180,Share serve current check along small.,Hawaiian,2024-12-22,2,6 times,"IT consultant, pizza enthusiast","2024-06-13, 2024-05-16 - 2024-12-22","IT consultant, pizza enthusiast. Contacted via In-Person 6 times. Outcome: Ordered Again. Ordered 2x Hawaiian on 2024-06-13.",In-Person,6,Ordered Again
Jared,Wilson,Nelson-Duarte,77294 Smith Lane,South Herberthaven,Hawaii,72922,Term site PM sense far with.,Cheese Burst,2025-04-07,3,1 times,"Teacher, English as a foreign language, pizza enthusiast","2025-03-31, 2024-10-11 - 2025-04-07","Teacher, English as a foreign language, pizza enthusiast. Contacted via Call 1 times. Outcome: Requested Offer. Ordered 3x Cheese Burst on 2025-03-31.",Call,1,Requested Offer
Veronica,Owens,"Morales, Lane and Lawrence",9049 Barbara Ways,Samanthafurt,Mississippi,08498,Blood character trouble us design what.,Cheese Burst,2024-11-25,2,5 times,"Art gallery manager, pizza enthusiast","2024-09-26, 2024-04-19 - 2024-11-25","Art gallery manager, pizza enthusiast. Contacted via Online Chat 5 times. Outcome: No Reply. Ordered 2x Cheese Burst on 2024-09-26.",Online Chat,5,No Reply
William,Carson,"Thompson, Kelley and Hoover",03633 Orozco Canyon Suite 631,South Jillchester,Nebraska,61976,Dream low hot before effort each must middle ten.,Meat Lovers,2024-09-26,4,4 times,"Insurance underwriter, pizza enthusiast","2024-09-10, 2023-12-31 - 2024-09-26","Insurance underwriter, pizza enthusiast. Contacted via Online Chat 4 times. Outcome: Scheduled Pickup. Ordered 4x Meat Lovers on 2024-09-10.",Online Chat,4,Scheduled Pickup
Justin,Bowman,Campbell-Edwards,223 William Stravenue,Guzmanland,Alabama,63762,Skill those teach half light though young.,BBQ Chicken,2025-03-04,5,1 times,"Firefighter, pizza enthusiast","2025-01-29, 2024-08-03 - 2025-03-04","Firefighter, pizza enthusiast. Contacted via Email 1 times. Outcome: No Reply. Ordered 5x BBQ Chicken on 2025-01-29.",Email,1,No Reply
Angela,Riley,Wilson and Sons,641 Daniel Fields Suite 663,East Richard,South Dakota,35031,Particular task new I address worry within.,Hawaiian,2025-02-02,5,6 times,"Counselling psychologist, pizza enthusiast","2024-11-26, 2024-11-17 - 2025-02-02","Counselling psychologist, pizza enthusiast. Contacted via In-Person 6 times. Outcome: Pending Response. Ordered 5x Hawaiian on 2024-11-26.",In-Person,6,Pending Response
Laura,Armstrong,Potts-Reynolds,0505 Evans Stream Apt. 105,Erinmouth,Idaho,71781,Back class western consumer still office poor century approach.,Cheese Burst,2025-04-22,3,7 times,"Financial adviser, pizza enthusiast","2025-04-16, 2025-03-18 - 2025-04-22","Financial adviser, pizza enthusiast. Contacted via In-Person 7 times. Outcome: Ordered Again. Ordered 3x Cheese Burst on 2025-04-16.",In-Person,7,Ordered Again
Eric,Dorsey,Miller Inc,013 Gonzalez Courts,Christinestad,Delaware,10978,So western animal since fire physical others five record later.,BBQ Chicken,2024-07-09,5,4 times,"Professor Emeritus, pizza enthusiast","2024-04-24, 2023-11-27 - 2024-07-09","Professor Emeritus, pizza enthusiast. Contacted via SMS 4 times. Outcome: Pending Response. Ordered 5x BBQ Chicken on 2024-04-24.",SMS,4,Pending Response
Michael,Romero,Parks-Williams,569 Brock Port,Port Edward,New Mexico,67267,Process reason whole fund per apply.,Meat Lovers,2025-04-04,4,6 times,"Industrial/product designer, pizza enthusiast","2025-04-01, 2024-12-01 - 2025-04-04","Industrial/product designer, pizza enthusiast. Contacted via In-Person 6 times. Outcome: Ordered Again. Ordered 4x Meat Lovers on 2025-04-01.",In-Person,6,Ordered Again
Jessica,Bates,Bryant-Livingston,9497 Reyes Fort Apt. 123,North Bobbymouth,Mississippi,45266,Identify kitchen discuss anyone positive rich.,Meat Lovers,2024-10-15,2,7 times,"Engineer, technical sales, pizza enthusiast","2024-07-18, 2023-07-31 - 2024-10-15","Engineer, technical sales, pizza enthusiast. Contacted via Call 7 times. Outcome: Pending Response. Ordered 2x Meat Lovers on 2024-07-18.",Call,7,Pending Response
Linda,Benson,"Meza, Pollard and Wells",774 Michael Passage,Port Anthonystad,Minnesota,72764,Truth argue ask thus goal above.,Cheese Burst,2025-04-02,5,5 times,"Buyer, retail, pizza enthusiast","2025-01-16, 2023-04-30 - 2025-04-02","Buyer, retail, pizza enthusiast. Contacted via Call 5 times. Outcome: Requested Offer. Ordered 5x Cheese Burst on 2025-01-16.",Call,5,Requested Offer
Peter,Garcia,Smith-Bennett,3686 Hall Row Apt. 206,East Joshuafurt,North Carolina,69034,Big late program company over operation summer.,BBQ Chicken,2025-04-19,1,1 times,"Geochemist, pizza enthusiast","2025-03-14, 2024-04-27 - 2025-04-19","Geochemist, pizza enthusiast. Contacted via In-Person 1 times. Outcome: Pending Response. Ordered 1x BBQ Chicken on 2025-03-14.",In-Person,1,Pending Response
Carrie,White,Rosario PLC,312 Hoffman Junction,North Suetown,Nebraska,53131,Southern man relationship or our owner try hand number take successful.,Margherita,2024-12-08,5,6 times,"Museum/gallery conservator, pizza enthusiast","2024-09-05, 2024-02-19 - 2024-12-08","Museum/gallery conservator, pizza enthusiast. Contacted via SMS 6 times. Outcome: Pending Response. Ordered 5x Margherita on 2024-09-05.",SMS,6,Pending Response
Patrick,Myers,Vang Inc,882 Daniel Manors Apt. 849,Port Robertborough,Idaho,17439,Answer cause team fight space girl leg exist risk.,Pepperoni,2025-04-11,1,2 times,"Physiological scientist, pizza enthusiast","2025-02-04, 2024-06-01 - 2025-04-11","Physiological scientist, pizza enthusiast. Contacted via Email 2 times. Outcome: Ordered Again. Ordered 1x Pepperoni on 2025-02-04.",Email,2,Ordered Again
Sarah,Chapman,Stephens LLC,248 Cooper Squares,Lake Robert,Colorado,80221,Year brother card make for no know again oil finish learn green.,Hawaiian,2025-02-11,4,4 times,"Make, pizza enthusiast","2024-10-22, 2024-03-12 - 2025-02-11","Make, pizza enthusiast. Contacted via Call 4 times. Outcome: Pending Response. Ordered 4x Hawaiian on 2024-10-22.",Call,4,Pending Response
Charles,Davila,Bates Group,6893 Bruce Ford Suite 177,Lisaview,Maryland,64887,Short guy recently business form Mrs help special.,Meat Lovers,2025-01-23,2,6 times,"Art gallery manager, pizza enthusiast","2024-10-13, 2024-03-22 - 2025-01-23","Art gallery manager, pizza enthusiast. Contacted via Call 6 times. Outcome: Scheduled Pickup. Ordered 2x Meat Lovers on 2024-10-13.",Call,6,Scheduled Pickup
Meagan,Jones,Hayes-Bruce,3857 Stephen Road,Andrewport,West Virginia,30041,Sea gas area purpose argue human generation entire.,Cheese Burst,2025-01-19,1,5 times,"Accountant, chartered management, pizza enthusiast","2024-06-18, 2023-06-21 - 2025-01-19","Accountant, chartered management, pizza enthusiast. Contacted via Call 5 times. Outcome: No Reply. Ordered 1x Cheese Burst on 2024-06-18.",Call,5,No Reply
Michael,Walsh,"Glover, Soto and Klein",83747 Riddle Villages Suite 973,Beverlyport,Washington,29850,Activity office seven evening past since glass image enough.,BBQ Chicken,2025-03-31,1,7 times,"Merchandiser, retail, pizza enthusiast","2024-11-04, 2024-01-28 - 2025-03-31","Merchandiser, retail, pizza enthusiast. Contacted via Call 7 times. Outcome: Pending Response. Ordered 1x BBQ Chicken on 2024-11-04.",Call,7,Pending Response
Michael,Morales,Anderson-Carter,772 Walker Rest Suite 604,Walkershire,Minnesota,23256,Fact card measure professional within do high group lay total wait economic.,Cheese Burst,2025-02-09,5,5 times,"Psychologist, counselling, pizza enthusiast","2025-02-06, 2024-02-01 - 2025-02-09","Psychologist, counselling, pizza enthusiast. Contacted via Call 5 times. Outcome: Scheduled Pickup. Ordered 5x Cheese Burst on 2025-02-06.",Call,5,Scheduled Pickup
Tiffany,Chang,"Sellers, Roberts and Hall",1870 Aaron Pine,Cristinaborough,Illinois,64355,Form affect space dream local thank visit majority focus might.,Hawaiian,2024-12-26,3,4 times,"Archaeologist, pizza enthusiast","2024-11-02, 2024-10-25 - 2024-12-26","Archaeologist, pizza enthusiast. Contacted via Email 4 times. Outcome: No Reply. Ordered 3x Hawaiian on 2024-11-02.",Email,4,No Reply
Alison,Vazquez,Gonzalez Inc,7496 Daniel Pass,Mcguireton,Ohio,72319,Wish behavior standard from response along let bad ago.,Pepperoni,2024-11-16,4,7 times,"Probation officer, pizza enthusiast","2024-11-11, 2023-07-30 - 2024-11-16","Probation officer, pizza enthusiast. Contacted via SMS 7 times. Outcome: Scheduled Pickup. Ordered 4x Pepperoni on 2024-11-11.",SMS,7,Scheduled Pickup
Jacob,Cain,"Carey, Peterson and Harris",68796 Steven Springs Suite 331,North Troyburgh,Massachusetts,38215,Onto cause stuff relate not company recently any huge.,Meat Lovers,2025-03-15,2,2 times,"Health visitor, pizza enthusiast","2024-12-24, 2024-12-03 - 2025-03-15","Health visitor, pizza enthusiast. Contacted via Email 2 times. Outcome: Scheduled Pickup. Ordered 2x Meat Lovers on 2024-12-24.",Email,2,Scheduled Pickup
Timothy,Carter,"Haas, Young and Lee",2574 Sarah Centers,Jonesland,Ohio,44170,Decade no western glass threat meeting take will prove size report we among.,BBQ Chicken,2025-04-18,3,8 times,"Maintenance engineer, pizza enthusiast","2025-01-09, 2023-07-31 - 2025-04-18","Maintenance engineer, pizza enthusiast. Contacted via Call 8 times. Outcome: No Reply. Ordered 3x BBQ Chicken on 2025-01-09.",Call,8,No Reply
