First Name,Last Name,Business Name,Street Address,City,State,Zip Code,Scraped Info,Purchase Item,Purchase Date,Purchase Quantity,Client Type,Customer Profile,"Date, First Purchase - Last Purchase",Customer Summary,Model of Communication,Frequency,Outcome
Frank,Nelson,Williams Inc,1514 Scott Meadow,Port Sarah,North Dakota,68222,Start age way defense maybe able modern area idea new.,Manicure,2025-04-01,36,Occasional,"Nutritional therapist, with interest in beauty salon","2024-12-22, 2023-08-11 - 2025-04-01","Nutritional therapist, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Signed Up. Purchased: 36 units of Manicure on 2024-12-22.",Emailed,Occasional,Signed Up
Daniel,Barron,Wall Ltd,9422 Olson Ranch Apt. 155,New Ginaland,Wyoming,08046,Music dark note relationship history red bit manager individual teach over.,Hair Coloring,2025-04-14,44,Occasional,"Therapeutic radiographer, with interest in beauty salon","2025-01-02, 2024-05-18 - 2025-04-14","Therapeutic radiographer, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Signed Up. Purchased: 44 units of Hair Coloring on 2025-01-02.",Followed Up,Occasional,Signed Up
Kristine,Sherman,Baker-Foley,487 Bruce Expressway Apt. 310,West Dawn,Iowa,21203,Issue crime newspaper style bit meeting act add individual spring commercial cause.,Manicure,2023-12-01,11,One-time,"Hospital doctor, with interest in beauty salon","2023-07-01, 2022-11-12 - 2023-12-01","Hospital doctor, with interest in beauty salon. Engaged via Responded, One-time frequency. Outcome: Scheduled Appointment. Purchased: 11 units of Manicure on 2023-07-01.",Responded,One-time,Scheduled Appointment
Gary,Taylor,Rubio Group,95896 Kimberly Street,East Brian,New York,41346,Should campaign assume do enjoy crime study type grow three.,Manicure,2024-03-06,96,Occasional,"Podiatrist, with interest in beauty salon","2023-05-04, 2022-12-27 - 2024-03-06","Podiatrist, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Signed Up. Purchased: 96 units of Manicure on 2023-05-04.",Called,Occasional,Signed Up
Eileen,Norton,Estrada Inc,72480 Robert Garden,Reneeberg,Vermont,27654,Work author exactly quite sort clearly guy right season tough spend summer.,Haircut,2024-08-13,85,Frequent,"Therapist, sports, with interest in beauty salon","2024-07-24, 2024-05-04 - 2024-08-13","Therapist, sports, with interest in beauty salon. Engaged via Called, Frequent frequency. Outcome: Not Interested. Purchased: 85 units of Haircut on 2024-07-24.",Called,Frequent,Not Interested
Jonathan,Short,Gomez Group,2195 Daniel Centers,Campbellton,Georgia,84681,All throw guy home think son affect entire prepare step.,Hair Coloring,2025-01-17,75,Frequent,"Make, with interest in beauty salon","2024-07-19, 2023-03-11 - 2025-01-17","Make, with interest in beauty salon. Engaged via Called, Frequent frequency. Outcome: Pending Decision. Purchased: 75 units of Hair Coloring on 2024-07-19.",Called,Frequent,Pending Decision
Joel,Johnson,Hunter Inc,112 Nathaniel Fall Suite 966,East Brenda,Maine,48636,Audience interesting culture maintain trouble foot safe.,Manicure,2025-03-28,80,Occasional,"Training and development officer, with interest in beauty salon","2024-11-11, 2024-10-23 - 2025-03-28","Training and development officer, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Not Interested. Purchased: 80 units of Manicure on 2024-11-11.",Called,Occasional,Not Interested
Vicki,Cox,Perez and Sons,65719 Lee Canyon,East Christopher,New York,22633,Simple what provide marriage season finally cold bad finally truth with.,Haircut,2024-11-26,70,Frequent,"Training and development officer, with interest in beauty salon","2023-09-08, 2023-01-06 - 2024-11-26","Training and development officer, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Not Interested. Purchased: 70 units of Haircut on 2023-09-08.",Emailed,Frequent,Not Interested
Tabitha,Miller,"Ramirez, Bruce and Conway",577 Stephanie Mill Suite 246,Guerreroside,Indiana,15706,Production mind war international inside word realize.,Hair Coloring,2024-06-25,4,Frequent,"Armed forces operational officer, with interest in beauty salon","2024-01-01, 2022-11-03 - 2024-06-25","Armed forces operational officer, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Requested Info. Purchased: 4 units of Hair Coloring on 2024-01-01.",Emailed,Frequent,Requested Info
Paul,Duncan,"Lewis, Romero and Neal",5727 Barbara Key,North Donald,Idaho,38429,If seat along high community customer may role hand recent finally he.,Manicure,2024-02-23,8,Occasional,"Administrator, with interest in beauty salon","2024-01-06, 2022-04-27 - 2024-02-23","Administrator, with interest in beauty salon. Engaged via Responded, Occasional frequency. Outcome: Scheduled Appointment. Purchased: 8 units of Manicure on 2024-01-06.",Responded,Occasional,Scheduled Appointment
Christopher,Ramos,"Dodson, Hicks and Barnes",389 Benjamin Pass,Port Jonathanshire,Hawaii,11585,Least find skin news station work win debate identify.,Manicure,2024-08-13,96,Occasional,"Teacher, special educational needs, with interest in beauty salon","2023-08-15, 2022-04-24 - 2024-08-13","Teacher, special educational needs, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Not Interested. Purchased: 96 units of Manicure on 2023-08-15.",Not Answered,Occasional,Not Interested
Sandra,Moran,Gilbert-Stone,8430 Timothy Meadow Apt. 744,North Joseph,Idaho,10971,Media now early clearly arrive doctor.,Haircut,2025-03-23,40,One-time,"Accounting technician, with interest in beauty salon","2025-01-20, 2024-06-23 - 2025-03-23","Accounting technician, with interest in beauty salon. Engaged via Meeting Set Up, One-time frequency. Outcome: Not Interested. Purchased: 40 units of Haircut on 2025-01-20.",Meeting Set Up,One-time,Not Interested
Aaron,Anderson,Wolfe-Singleton,689 Raymond Ferry Apt. 847,Isaacmouth,Hawaii,87396,Strategy black inside treat all magazine get ten stage.,Manicure,2024-12-19,27,Frequent,"Sub, with interest in beauty salon","2024-04-02, 2022-08-01 - 2024-12-19","Sub, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Requested Info. Purchased: 27 units of Manicure on 2024-04-02.",Followed Up,Frequent,Requested Info
Julie,Buchanan,"Wright, Kelley and Dodson",7666 Carey Stream Apt. 446,Lake Glenton,Indiana,45061,War big order size give that body his.,Haircut,2024-10-09,81,Occasional,"Manufacturing systems engineer, with interest in beauty salon","2023-05-26, 2022-10-06 - 2024-10-09","Manufacturing systems engineer, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Requested Info. Purchased: 81 units of Haircut on 2023-05-26.",Followed Up,Occasional,Requested Info
Caroline,Carroll,"Shaw, Harris and Rose",79797 Calvin Hollow Suite 938,Lake Carolynborough,New Hampshire,69182,Health protect newspaper ask human last prevent.,Haircut,2024-08-28,30,One-time,"Dispensing optician, with interest in beauty salon","2023-12-18, 2022-08-09 - 2024-08-28","Dispensing optician, with interest in beauty salon. Engaged via Called, One-time frequency. Outcome: Requested Info. Purchased: 30 units of Haircut on 2023-12-18.",Called,One-time,Requested Info
Pamela,Pierce,Baldwin-Sanders,89306 Huffman Lakes Apt. 972,Port Anthonystad,Ohio,37915,Name choice magazine others fall certainly past without rest on information lay.,Haircut,2024-11-19,70,One-time,"Chartered public finance accountant, with interest in beauty salon","2024-08-14, 2024-04-27 - 2024-11-19","Chartered public finance accountant, with interest in beauty salon. Engaged via Meeting Set Up, One-time frequency. Outcome: Not Interested. Purchased: 70 units of Haircut on 2024-08-14.",Meeting Set Up,One-time,Not Interested
Patricia,Black,Washington Group,845 Norris Motorway Apt. 394,Port Ruthmouth,Nebraska,63515,Nor history remember certain law state adult yard management positive collection certainly.,Facial,2025-03-11,36,Occasional,"Insurance broker, with interest in beauty salon","2025-01-13, 2024-04-23 - 2025-03-11","Insurance broker, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Signed Up. Purchased: 36 units of Facial on 2025-01-13.",Called,Occasional,Signed Up
Sandy,Wang,Baker Ltd,016 Atkinson Ridge,Stevenshire,Utah,67487,Where pick student upon human myself.,Haircut,2025-04-15,78,Frequent,"Conservator, furniture, with interest in beauty salon","2024-08-29, 2023-12-29 - 2025-04-15","Conservator, furniture, with interest in beauty salon. Engaged via Meeting Set Up, Frequent frequency. Outcome: Requested Info. Purchased: 78 units of Haircut on 2024-08-29.",Meeting Set Up,Frequent,Requested Info
Micheal,Aguilar,Patel-Shaffer,83665 Michelle Port Suite 136,West Angelamouth,Connecticut,20847,Tax participant hold worry social trial most character any.,Haircut,2024-05-28,50,One-time,"Engineer, energy, with interest in beauty salon","2024-02-08, 2024-02-02 - 2024-05-28","Engineer, energy, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Requested Info. Purchased: 50 units of Haircut on 2024-02-08.",Followed Up,One-time,Requested Info
Donald,Adams,"Long, Jones and Wright",8489 Gray Stream Suite 955,New Michael,Minnesota,97727,Believe those weight name production produce thing.,Hair Coloring,2025-04-22,5,Frequent,"Adult guidance worker, with interest in beauty salon","2025-01-19, 2024-12-08 - 2025-04-22","Adult guidance worker, with interest in beauty salon. Engaged via Followed Up, Frequent frequency. Outcome: Scheduled Appointment. Purchased: 5 units of Hair Coloring on 2025-01-19.",Followed Up,Frequent,Scheduled Appointment
Jodi,Cooper,Jones-Martin,684 Huber Avenue Suite 548,Reyesland,Oregon,75929,Language just to author rest method join seat program hope Mrs without work.,Manicure,2025-01-18,49,Occasional,"Quarry manager, with interest in beauty salon","2023-12-11, 2023-05-24 - 2025-01-18","Quarry manager, with interest in beauty salon. Engaged via Not Answered, Occasional frequency. Outcome: Not Interested. Purchased: 49 units of Manicure on 2023-12-11.",Not Answered,Occasional,Not Interested
Brooke,Roberson,Montoya-Goodman,6140 Smith Skyway Apt. 061,Haydenside,Mississippi,26069,City everyone member option with own purpose civil six shoulder company.,Haircut,2024-12-07,48,Occasional,"Jewellery designer, with interest in beauty salon","2023-09-28, 2022-06-03 - 2024-12-07","Jewellery designer, with interest in beauty salon. Engaged via Called, Occasional frequency. Outcome: Signed Up. Purchased: 48 units of Haircut on 2023-09-28.",Called,Occasional,Signed Up
Brandi,Simon,Hunt Inc,974 Palmer Forks,Port Tina,Louisiana,74814,Page stop improve bank hear right.,Haircut,2024-10-29,37,Occasional,"Designer, furniture, with interest in beauty salon","2024-07-16, 2024-06-25 - 2024-10-29","Designer, furniture, with interest in beauty salon. Engaged via Followed Up, Occasional frequency. Outcome: Pending Decision. Purchased: 37 units of Haircut on 2024-07-16.",Followed Up,Occasional,Pending Decision
Roberto,Ortiz,Watkins and Sons,0916 Peterson Tunnel Apt. 395,East Nicholaston,Georgia,99726,Child discover six be conference teach fight mouth decide free real.,Hair Coloring,2025-01-15,46,Frequent,"Quarry manager, with interest in beauty salon","2024-10-04, 2023-12-23 - 2025-01-15","Quarry manager, with interest in beauty salon. Engaged via Emailed, Frequent frequency. Outcome: Signed Up. Purchased: 46 units of Hair Coloring on 2024-10-04.",Emailed,Frequent,Signed Up
Garrett,Cole,Smith PLC,578 Cassie Manors Apt. 998,Stantonberg,Vermont,79109,Until today cup kid growth major without his over them agreement car.,Manicure,2024-11-18,39,One-time,"Engineer, electrical, with interest in beauty salon","2024-03-01, 2023-08-03 - 2024-11-18","Engineer, electrical, with interest in beauty salon. Engaged via Followed Up, One-time frequency. Outcome: Pending Decision. Purchased: 39 units of Manicure on 2024-03-01.",Followed Up,One-time,Pending Decision
William,Walsh,"Torres, Harris and Taylor",408 Steele Garden,Aliciamouth,Wyoming,48700,Method dream individual reach story pass card after knowledge bad parent soldier old.,Hair Coloring,2024-02-03,54,One-time,"Retail banker, with interest in beauty salon","2023-07-10, 2022-08-30 - 2024-02-03","Retail banker, with interest in beauty salon. Engaged via Responded, One-time frequency. Outcome: Pending Decision. Purchased: 54 units of Hair Coloring on 2023-07-10.",Responded,One-time,Pending Decision
Joshua,Duran,Miranda PLC,711 Wilkins Points Suite 264,East Jonathanborough,Delaware,33388,Trip culture side answer seven everyone.,Manicure,2025-03-07,71,Frequent,"Museum education officer, with interest in beauty salon","2024-07-15, 2023-01-12 - 2025-03-07","Museum education officer, with interest in beauty salon. Engaged via Meeting Set Up, Frequent frequency. Outcome: Pending Decision. Purchased: 71 units of Manicure on 2024-07-15.",Meeting Set Up,Frequent,Pending Decision
Mark,Ryan,"Miller, Anderson and Booth",80562 Caitlin Rue Apt. 657,Duranbury,Texas,68936,Individual entire wrong speak answer share onto baby college join loss present to.,Facial,2025-03-04,81,One-time,"Education officer, environmental, with interest in beauty salon","2024-04-27, 2022-07-27 - 2025-03-04","Education officer, environmental, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Requested Info. Purchased: 81 units of Facial on 2024-04-27.",Emailed,One-time,Requested Info
David,Nelson,Lynn-Hall,70100 Heather Brooks Suite 368,Rhondachester,Illinois,61281,Western capital stand get peace such administration act although artist rise amount since.,Haircut,2025-03-22,6,Occasional,"Clinical research associate, with interest in beauty salon","2025-02-06, 2024-04-26 - 2025-03-22","Clinical research associate, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Signed Up. Purchased: 6 units of Haircut on 2025-02-06.",Emailed,Occasional,Signed Up
Courtney,Mullins,Higgins Group,353 Michael Plaza,South Jonathan,Florida,11943,Most wait middle piece full exactly fine into difficult just me against focus.,Hair Coloring,2024-06-08,77,One-time,"Engineer, petroleum, with interest in beauty salon","2024-04-10, 2023-05-17 - 2024-06-08","Engineer, petroleum, with interest in beauty salon. Engaged via Emailed, One-time frequency. Outcome: Requested Info. Purchased: 77 units of Hair Coloring on 2024-04-10.",Emailed,One-time,Requested Info
Mary,Hudson,"Rodriguez, Petty and Wells",3308 David Isle Suite 675,Johnsonbury,New Mexico,59783,Difficult employee whom sport body perhaps cell authority three recent most.,Facial,2024-07-02,83,Occasional,"Legal secretary, with interest in beauty salon","2024-02-11, 2023-05-25 - 2024-07-02","Legal secretary, with interest in beauty salon. Engaged via Emailed, Occasional frequency. Outcome: Requested Info. Purchased: 83 units of Facial on 2024-02-11.",Emailed,Occasional,Requested Info
Catherine,Hampton,Hendrix-Zamora,5989 Paul Spring Suite 714,North Brian,New Jersey,49719,Develop prevent have surface view create current many school.,Haircut,2024-12-19,94,One-time,"Mining engineer, with interest in beauty salon","2024-04-13, 2024-03-04 - 2024-12-19","Mining engineer, with interest in beauty salon. Engaged via Responded, One-time frequency. Outcome: Pending Decision. Purchased: 94 units of Haircut on 2024-04-13.",Responded,One-time,Pending Decision
